point[#],X[0.0-1.0],P[kbar],T[°C],phase,mode[mol%],mode[wt%],mode[vol%],log10(fO2),log10(dQFM),aH2O,aSiO2,aTiO2,aAl2O3,aMgO,aFeO,meltViscosity[Pa.s],density[kg/m3],volume[cm3/mol],heatCapacity[J/kg/K],alpha[1/K],Entropy[kJ/K],Enthalpy[kJ/mol],Vp[km/s],Vs[km/s],Vp_S[km/s],Vs_S[km/s],BulkMod[GPa],ShearMod[GPa],SiO2[mol%],Al2O3[mol%],CaO[mol%],MgO[mol%],FeO[mol%],K2O[mol%],Na2O[mol%],TiO2[mol%],O[mol%],Cr2O3[mol%],H2O[mol%],SiO2[wt%],Al2O3[wt%],CaO[wt%],MgO[wt%],FeO[wt%],K2O[wt%],Na2O[wt%],TiO2[wt%],O[wt%],Cr2O3[wt%],H2O[wt%]
7,1.0,2.6129032258064515,1273.3870967741937,ol,1.7377602892232855,1.3951902896064614,1.1803177755015908,-,-,-,-,-,-,-,-,,3211.8363704830767,46.050588996936284,1551.0847480845248,4.315238277332184e-6,0.14760607929715822,-761.4386838123509,7.4839779300735865,4.335966881133852,-,-,99.38207751890239,60.3844791127234,33.33333333333333,0.0,0.27368591133588205,58.894413706095364,7.4985670492354215,0.0,0.0,0.0,0.0,0.0,0.0,40.620131312234165,0.0,0.3113100206683293,48.14063367714802,10.927924989949483,0.0,0.0,0.0,0.0,0.0,0.0
8,1.0,2.5483870967741935,1265.4516129032259,system,100.0,100.0,100.0,12.104230392228477,19.668979295338286,0.0036086530087915568,0.3875744116500567,0.13087600657437065,0.17129955833875482,0.1470158558819059,0.07780758912153214,3.394649767084459,2717.16585569603,0.0036817791165286965,[1500.611255347704],[7.507594454803361e-6],[0.1628940008806241],[-763.4573344870602],3.043894341163197,0.3606509018295869,7.484516029527674,4.3348805435253,24.704111472266465,0.3534192440118059,48.10647132789283,10.25934609999484,13.292255806600457,16.49616068532446,7.110295194077319,0.20808627619941347,2.9397556886994622,0.9378018334092113,0.0,0.030354433232615,0.6194726545694004,46.99669703353864,17.009181611889108,12.121060138479931,10.809903944859506,8.307078497987959,0.31873389620976517,2.962761699591057,1.2181002829709247,0.0,0.07501896251502839,0.18146393195808827
8,1.0,2.5483870967741935,1265.4516129032259,liq,98.27430363744077,98.61508330381439,98.83024580772928,-,-,-,-,-,-,-,-,,2710.1650499899297,66.1698072312447,1498.9183028947164,7.563763706883677e-6,0.1631644939657331,-763.3887188483482,2.9854267055112436,1.996330703342593e-9,-,-,24.155084836915215,1.0800919090675986e-17,48.365448716265995,10.439161574784105,13.520252011999641,15.753503092847268,7.1031162075745335,0.2117365363990815,2.9913185198569106,0.9542430823752138,0.0,0.030886765720607435,0.6303334921766454,47.08612727163845,17.24738560629101,12.286285941465993,10.287503962848783,8.269962097430286,0.3232023681086429,3.0042914271473933,1.2351647907844727,0.0,0.07607032570613073,0.18400620857884792
8,1.0,2.5483870967741935,1265.4516129032259,ol,1.7256963625592263,1.3849166961856092,1.1697541922707153,-,-,-,-,-,-,-,-,,3215.6687907840496,46.044526767452155,1558.0464090828655,4.308889135726938e-6,0.14749006299527723,-762.4802780641859,7.484516029527674,4.3348805435253,-,-,99.56694922736565,60.42624105937197,33.33333333333333,0.0,0.2762390831667863,58.72727266480414,7.663154918695743,0.0,0.0,0.0,0.0,0.0,0.0,40.57706209255766,0.0,0.3138810228281614,47.95311333289953,11.155943551714664,0.0,0.0,0.0,0.0,0.0,0.0
9,1.0,2.4838709677419355,1257.516129032258,system,100.0,100.0,100.0,12.096863764872845,19.748701673739223,0.003741539067395784,0.39056836281246515,0.13429328937537932,0.1748688938462255,0.1444253821158041,0.07855377779739091,3.871834381296766,2716.073210771937,0.0036832780379554026,[1499.2515185806146],[7.509531446820099e-6],[0.16266611034480835],[-765.3437805231939],3.0405709278166837,0.35927468933590834,7.4841186604003225,4.33367491073809,24.642843056048157,0.3505861192335337,48.21512756243668,10.334769959036265,13.387811882711317,16.183240788566835,7.108716594685747,0.20961917103509067,2.961405334658342,0.944700651551462,0.0,0.030577898063401363,0.624030157254879,47.03396637474358,17.109172348693424,12.190344149309462,10.589340234691278,8.293089132870216,0.32061236095165924,2.980216305595806,1.225266702268269,0.0,0.07546073027164825,0.18253166060465595
9,1.0,2.4838709677419355,1257.516129032258,ol,1.7141546368933718,1.375138865614306,1.1596119526378406,-,-,-,-,-,-,-,-,,3219.5811059031503,46.038662787358035,1556.0243756556115,4.29949863114483e-6,0.1473716012048826,-763.4928206882016,7.484118660400322,4.33367491073809,-,-,99.71380037091906,60.466109966533885,33.33333333333333,0.0,0.278793191444761,58.555619746331864,7.832253728890044,0.0,0.0,0.0,0.0,0.0,0.0,40.53291640850586,0.0,0.31643852548553286,47.76093406916489,11.389710996843732,0.0,0.0,0.0,0.0,0.0,0.0
9,1.0,2.4838709677419355,1257.516129032258,liq,98.28584536310665,98.6248611343857,98.84038804736215,-,-,-,-,-,-,-,-,,2709.0527367476934,66.12387186429802,1497.5760812570102,7.5655160356003165e-6,0.16293285428605803,-765.288774300166,2.9824794654262297,1.9949378833400786e-9,-,-,24.09752191347758,1.0781426202569906e-17,48.4742504898974,10.514689021458977,13.61589011401741,15.443206146208425,7.0985374017794785,0.21327144044294327,3.0129967889277984,0.9611510333661751,0.0,0.031110523385875354,0.6348970405155373,47.123912628234805,17.347087729434527,12.3553302455158,10.070309776494893,8.252698190115213,0.32507526133913534,3.0216945140242286,1.2423100791723338,0.0,0.07651078324242111,0.1850707924266396
10,1.0,2.4193548387096775,1249.5806451612902,system,100.0,100.0,100.0,12.08947215280733,19.829292761198346,0.003880648365599523,0.3935743794957961,0.1377988897758669,0.17842438110069364,0.1418542050599955,0.079305930274929,4.426997968248678,2714.978067744987,0.0036847823378433017,[1495.4654460732293],[7.511923844465136e-6],[0.1624324763574864],[-767.2260328895522],3.037219151657272,0.3579408438042098,7.483105976303552,4.332349088798475,24.581062039295446,0.34784746340912814,48.322841318331754,10.409542131244386,13.482519144791679,15.874330282209659,7.105874565050585,0.21113872603851377,2.98286682103852,0.9515395230325133,0.0,0.0307994181520166,0.6285480701103817,47.071113838510406,17.20812463389891,12.258889754389738,10.372239754948401,8.277827999634665,0.32247116632893447,2.9974884899364325,1.2323582499714036,0.0,0.07589787487145688,0.1835882375096435
10,1.0,2.4193548387096775,1249.5806451612902,liq,98.29694592337191,98.63421044188718,98.85016823281539,-,-,-,-,-,-,-,-,,2707.9355311936333,66.08289749390953,1493.8070322399362,7.567645894011398e-6,0.16269550666215943,-767.1852007855813,2.9794968876610843,1.9936353482787343e-9,-,-,24.039431497808827,1.07629115538117e-17,48.58216093320511,10.58960812453628,13.710725628447031,15.136961506134226,7.092497264788307,0.2147935901206083,3.034495937162687,0.9680021335929233,0.0,0.03133242780245569,0.6394224542103712,47.16163887124259,17.445838668935608,12.423689284275751,9.856571775751712,8.233947348691,0.32692968493397623,3.038927004727848,1.2493856310568785,0.0,0.0769469125630755,0.18612481782155843
10,1.0,2.4193548387096775,1249.5806451612902,ol,1.7030540766280953,1.3657895581128272,1.1498317671845995,-,-,-,-,-,-,-,-,,3223.574013675873,46.03299950744346,1551.7930945753792,4.295756274593867e-6,0.1472508823086076,-764.4769508143164,7.483105976303552,4.332349088798474,-,-,99.83798842537662,60.50406213090529,33.333333333333336,0.0,0.2813510036244919,58.379410307909374,8.005905355132803,0.0,0.0,0.0,0.0,0.0,0.0,40.487690408866875,0.0,0.3189854014918106,47.56407816870514,11.629246020936181,0.0,0.0,0.0,0.0,0.0,0.0
