point[#],X[0.0-1.0],P[kbar],T[°C],phase,mode[mol%],mode[wt%],mode[vol%],log10(fO2),log10(dQFM),aH2O,aSiO2,aTiO2,aAl2O3,aMgO,aFeO,meltViscosity[Pa.s],density[kg/m3],volume[cm3/mol],heatCapacity[J/kg/K],alpha[1/K],Entropy[kJ/K],Enthalpy[kJ/mol],Vp[km/s],Vs[km/s],Vp_S[km/s],Vs_S[km/s],BulkMod[GPa],ShearMod[GPa],SiO2[mol%],Al2O3[mol%],CaO[mol%],MgO[mol%],FeO[mol%],K2O[mol%],Na2O[mol%],TiO2[mol%],O[mol%],Cr2O3[mol%],H2O[mol%],SiO2[wt%],Al2O3[wt%],CaO[wt%],MgO[wt%],FeO[wt%],K2O[wt%],Na2O[wt%],TiO2[wt%],O[wt%],Cr2O3[wt%],H2O[wt%]
6,1.0,2.838709677419355,1206.1290322580644,ol,6.485229865292702,5.300222480255423,4.5065656384766655,-,-,-,-,-,-,-,-,,3242.2971148948554,45.95691986708077,1517.3151039822085,4.248771546292248e-6,0.1426769836740018,-750.5141496188845,7.49486865852942,4.331543544811667,-,-,101.01926847222104,60.83285220582796,33.33333333333333,0.0,0.29166810469259624,57.7242716589328,8.650726903041269,0.0,0.0,0.0,0.0,0.0,0.0,40.32052706497806,0.0,0.3293172466651129,46.83613393468286,12.514021753673966,0.0,0.0,0.0,0.0,0.0,0.0
6,1.0,2.838709677419355,1206.1290322580644,spl,0.02705054555623141,0.03778185020815509,0.02585689415907026,-,-,-,-,-,-,-,-,,4028.202319491312,43.11031696811614,886.3107461531573,3.2460580111942174e-6,0.1478438911734598,-706.6044175348412,8.285682876657193,4.693786059267652,-,-,158.21585277728448,88.74785328034912,0.0,27.823051997209852,0.0,33.89766870689358,17.222641028021563,0.0,0.0,0.02539332769614984,1.1076130710670773,19.923631869111762,0.0,0.0,33.420554997375014,0.0,16.09362733457183,14.578256447465465,0.0,0.0,0.023896634271840238,0.20877914679689208,35.67488543951896,0.0
7,1.0,2.806451612903226,1189.354838709677,system,100.0,100.0,100.0,-9.279080126314,-0.9046593570521455,0.0038079084853423614,0.5126839075621185,0.180707767902346,0.15738236285753082,0.10804697744437038,0.08575652283709077,21.34838163758638,2788.8444927281757,0.0035989467037181354,[1422.005689339936],[6.598843733279193e-6],[0.1531708578513036],[-769.2342624575598],3.822394856650897,1.3896457330760288,6.899179062160367,3.8839014755581327,33.56620347868756,5.385580167313739,49.818913543969735,9.421745468196988,14.455872259730468,15.149399823586318,7.423979595034506,0.15183500575627176,1.9640214892149108,0.8073032574497404,0.31235841485254584,0.0412912955519514,0.453279846656551,48.840635249922606,15.675388819517483,13.228464454593514,9.962253798695105,8.704035824579483,0.23338876230568859,1.9863461594861618,1.0522813877931072,0.08155119338680765,0.10240723782548997,0.13324711189456379
7,1.0,2.806451612903226,1189.354838709677,liq,74.65284401738893,75.33632812265452,76.88594337053951,-,-,-,-,-,-,-,-,,2722.589004579896,65.44461181281991,1474.950131168651,7.646425055504324e-6,0.1567849094146794,-758.4700916871202,2.996784342592084,2.121091228139691e-9,-,-,24.450799713013797,1.2249004158900047e-17,50.567752498195176,9.421390442968049,13.826045703209772,12.972278648145942,8.612352878032437,0.20186260398089378,2.3285937325708694,1.0391420412191084,0.38849519456081455,0.035080669973703266,0.6070055871432534,49.124658664452106,15.53247985962403,12.53724067997975,8.453124882497697,10.005632756089035,0.3074699973599698,2.3336797955137425,1.3421743720174435,0.10050822514997394,0.08621421218907478,0.1768165551271707
7,1.0,2.806451612903226,1189.354838709677,pl,9.597188940299745,10.789381185237676,11.192975484603215,-,-,-,-,-,-,-,-,,2678.4008183279316,102.89229466007035,1085.7426415939747,2.4472074397738587e-6,0.1427963483608413,-823.5936331253956,6.658473468893121,3.5950340212183365,-,-,72.59245485261876,34.61637430967119,54.09064905813031,22.95467547093485,20.909350941869693,0.0,0.0,0.0024715663805348407,2.042852962684619,0.0,0.0,0.0,0.0,47.16867603380913,33.97054805551412,17.019630466576245,0.0,0.0,0.0033792844620131957,1.8377661596385029,0.0,0.0,0.0,0.0
7,1.0,2.806451612903226,1189.354838709677,ol,5.245459414252751,4.307639010551459,3.6469852002216987,-,-,-,-,-,-,-,-,,3281.934317572938,46.00373343436697,1504.6033846298862,4.223396974195572e-6,0.14381091004099034,-748.649058768318,7.439236804134041,4.284365204952297,-,-,101.3063020036557,60.24248140474712,33.333333333333336,0.0,0.2837032810652015,55.641361313260994,10.741602072340486,0.0,0.0,0.0,0.0,0.0,0.0,39.793025533838275,0.0,0.3161335984206528,44.55547564538322,15.335365222357867,0.0,0.0,0.0,0.0,0.0,0.0
7,1.0,2.806451612903226,1189.354838709677,cpx,10.48719855152156,9.542360128294337,8.257588701521293,-,-,-,-,-,-,-,-,,3210.9026604695728,68.16390171240877,1329.3928205274976,4.134643855326093e-6,0.14162572772508722,-799.45790818513,7.152053451138517,4.203587044025421,-,-,88.59418754170889,56.73711249831539,48.903211329406965,1.7211133274283954,20.145215234002816,24.22248227016032,4.097536477194484,0.0084235886686025,0.28123303595562466,0.2998846655981731,0.21038224242469059,0.11051782915991665,0.0,52.68961826160831,3.1470021787036666,20.2599171935059,17.50577902369364,5.279676951905628,0.014230029608044563,0.3125904144363053,0.42958594550202456,0.06036522333304372,0.30123477770344975,0.0
7,1.0,2.806451612903226,1189.354838709677,spl,0.01730907653702082,0.024291553261999714,0.016507243114275493,-,-,-,-,-,-,-,-,,4088.8890161722798,43.22203775951103,881.076465718257,3.246604399105123e-6,0.14971593100047106,-699.0295456740611,8.19895244000291,4.619935078860685,-,-,158.5034149844965,87.27242992674007,0.0,27.024996044505762,0.0,30.131557132902152,21.20343873625124,0.0,0.0,0.04480307666229605,1.3125943308222439,20.282610678856308,0.0,0.0,32.038202357448746,0.0,14.118849082443448,17.713555666928734,0.0,0.0,0.04161199798846704,0.24418736085481899,35.84359353433579,0.0
8,1.0,2.774193548387097,1172.5806451612902,system,100.0,100.0,100.0,-9.453172235782521,-0.8824345402439739,0.005708429857559359,0.5211649196667932,0.2224059807317334,0.15202624107355955,0.10040367735945471,0.09961476100317927,31.374050358661286,2782.7074628315836,0.0036057357904600066,[1416.1970519063975],[6.984822385524351e-6],[0.1537502847582095],[-767.9920114664752],3.7188270037903592,1.308662543722583,6.839106856477596,3.8376578797254295,32.12972681123992,4.765658270783925,50.41995643531807,9.421414783659761,13.950270844401228,13.401521405664358,8.378371354442056,0.19199052409710604,2.256656202306777,0.9933902221743736,0.3734674570179956,0.036305463132198255,0.5766553077860906,49.068895848763106,15.560367384219504,12.67256536398075,8.748488917526743,9.751249612036274,0.2929574808245103,2.26563981173587,1.2853808715428015,0.09679359999353679,0.08938422761980003,0.16827688175710123
8,1.0,2.774193548387097,1172.5806451612902,spl,0.011614669775736235,0.016379410619773355,0.010948441595027676,-,-,-,-,-,-,-,-,,4149.082437313274,43.33308607980268,877.2265979861203,3.243678632370138e-6,0.1511489191291654,-689.1608108194044,8.11547848831645,4.547274276764015,-,-,158.87135371264188,85.7934958056573,0.0,26.242330990307305,0.0,26.36532803896624,25.212126638690137,0.0,0.0,0.0782683763066578,1.5383204895030478,20.56362546622661,0.0,0.0,30.733564855132467,0.0,12.20447009761379,20.807358727563763,0.0,0.0,0.07181333286973318,0.2827141264738041,35.90007886034645,0.0
